,Region,Country,State,City,Month,Day,Year,AvgTemperature,AvgTemp_Celcius,data,mes_ano
5545,South/Central America & Carribean,Brazil,,Brasilia,4,19,2010,73.8,23.22222222222222,2010-04-19,2010-04
5546,South/Central America & Carribean,Brazil,,Brasilia,4,20,2010,76.1,24.499999999999996,2010-04-20,2010-04
5547,South/Central America & Carribean,Brazil,,Brasilia,4,21,2010,74.4,23.555555555555557,2010-04-21,2010-04
5548,South/Central America & Carribean,Brazil,,Brasilia,4,22,2010,75.6,24.222222222222218,2010-04-22,2010-04
5549,South/Central America & Carribean,Brazil,,Brasilia,4,23,2010,75.3,24.055555555555557,2010-04-23,2010-04
5550,South/Central America & Carribean,Brazil,,Brasilia,4,24,2010,74.9,23.833333333333336,2010-04-24,2010-04
5551,South/Central America & Carribean,Brazil,,Brasilia,4,25,2010,75.2,24.0,2010-04-25,2010-04
5552,South/Central America & Carribean,Brazil,,Brasilia,4,26,2010,74.1,23.388888888888886,2010-04-26,2010-04
5553,South/Central America & Carribean,Brazil,,Brasilia,4,27,2010,74.5,23.61111111111111,2010-04-27,2010-04
5554,South/Central America & Carribean,Brazil,,Brasilia,4,28,2010,74.0,23.333333333333332,2010-04-28,2010-04
5555,South/Central America & Carribean,Brazil,,Brasilia,4,29,2010,73.2,22.88888888888889,2010-04-29,2010-04
5556,South/Central America & Carribean,Brazil,,Brasilia,4,30,2010,73.9,23.277777777777782,2010-04-30,2010-04
5557,South/Central America & Carribean,Brazil,,Brasilia,5,1,2010,75.2,24.0,2010-05-01,2010-05
5558,South/Central America & Carribean,Brazil,,Brasilia,5,2,2010,73.7,23.166666666666668,2010-05-02,2010-05
5559,South/Central America & Carribean,Brazil,,Brasilia,5,3,2010,73.2,22.88888888888889,2010-05-03,2010-05
5560,South/Central America & Carribean,Brazil,,Brasilia,5,4,2010,71.2,21.77777777777778,2010-05-04,2010-05
5561,South/Central America & Carribean,Brazil,,Brasilia,5,5,2010,71.1,21.722222222222218,2010-05-05,2010-05
5562,South/Central America & Carribean,Brazil,,Brasilia,5,6,2010,73.2,22.88888888888889,2010-05-06,2010-05
5563,South/Central America & Carribean,Brazil,,Brasilia,5,7,2010,73.6,23.111111111111107,2010-05-07,2010-05
5564,South/Central America & Carribean,Brazil,,Brasilia,5,8,2010,74.0,23.333333333333332,2010-05-08,2010-05
5565,South/Central America & Carribean,Brazil,,Brasilia,5,9,2010,74.7,23.72222222222222,2010-05-09,2010-05
5566,South/Central America & Carribean,Brazil,,Brasilia,5,10,2010,72.4,22.444444444444446,2010-05-10,2010-05
5567,South/Central America & Carribean,Brazil,,Brasilia,5,11,2010,70.0,21.11111111111111,2010-05-11,2010-05
5568,South/Central America & Carribean,Brazil,,Brasilia,5,12,2010,70.3,21.27777777777778,2010-05-12,2010-05
5569,South/Central America & Carribean,Brazil,,Brasilia,5,13,2010,70.6,21.444444444444443,2010-05-13,2010-05
5570,South/Central America & Carribean,Brazil,,Brasilia,5,14,2010,72.0,22.22222222222222,2010-05-14,2010-05
5571,South/Central America & Carribean,Brazil,,Brasilia,5,15,2010,74.3,23.5,2010-05-15,2010-05
5572,South/Central America & Carribean,Brazil,,Brasilia,5,16,2010,74.2,23.444444444444443,2010-05-16,2010-05
5573,South/Central America & Carribean,Brazil,,Brasilia,5,17,2010,72.7,22.61111111111111,2010-05-17,2010-05
5574,South/Central America & Carribean,Brazil,,Brasilia,5,18,2010,72.2,22.333333333333332,2010-05-18,2010-05
5575,South/Central America & Carribean,Brazil,,Brasilia,5,19,2010,73.9,23.277777777777782,2010-05-19,2010-05
5576,South/Central America & Carribean,Brazil,,Brasilia,5,20,2010,74.3,23.5,2010-05-20,2010-05
5577,South/Central America & Carribean,Brazil,,Brasilia,5,21,2010,71.2,21.77777777777778,2010-05-21,2010-05
5578,South/Central America & Carribean,Brazil,,Brasilia,5,22,2010,70.4,21.333333333333336,2010-05-22,2010-05
5579,South/Central America & Carribean,Brazil,,Brasilia,5,23,2010,70.9,21.611111111111114,2010-05-23,2010-05
5580,South/Central America & Carribean,Brazil,,Brasilia,5,24,2010,72.5,22.5,2010-05-24,2010-05
5581,South/Central America & Carribean,Brazil,,Brasilia,5,25,2010,72.5,22.5,2010-05-25,2010-05
5582,South/Central America & Carribean,Brazil,,Brasilia,5,26,2010,73.9,23.277777777777782,2010-05-26,2010-05
5583,South/Central America & Carribean,Brazil,,Brasilia,5,27,2010,72.7,22.61111111111111,2010-05-27,2010-05
5584,South/Central America & Carribean,Brazil,,Brasilia,5,28,2010,69.2,20.666666666666668,2010-05-28,2010-05
5585,South/Central America & Carribean,Brazil,,Brasilia,5,29,2010,69.2,20.666666666666668,2010-05-29,2010-05
5586,South/Central America & Carribean,Brazil,,Brasilia,5,30,2010,69.3,20.72222222222222,2010-05-30,2010-05
5587,South/Central America & Carribean,Brazil,,Brasilia,5,31,2010,69.9,21.055555555555557,2010-05-31,2010-05
5588,South/Central America & Carribean,Brazil,,Brasilia,6,1,2010,69.4,20.777777777777782,2010-06-01,2010-06
5589,South/Central America & Carribean,Brazil,,Brasilia,6,2,2010,71.9,22.16666666666667,2010-06-02,2010-06
5590,South/Central America & Carribean,Brazil,,Brasilia,6,3,2010,69.6,20.888888888888886,2010-06-03,2010-06
5591,South/Central America & Carribean,Brazil,,Brasilia,6,4,2010,69.5,20.833333333333332,2010-06-04,2010-06
5592,South/Central America & Carribean,Brazil,,Brasilia,6,5,2010,69.8,21.0,2010-06-05,2010-06
5593,South/Central America & Carribean,Brazil,,Brasilia,6,6,2010,66.8,19.333333333333332,2010-06-06,2010-06
5594,South/Central America & Carribean,Brazil,,Brasilia,6,7,2010,68.3,20.166666666666668,2010-06-07,2010-06
5595,South/Central America & Carribean,Brazil,,Brasilia,6,8,2010,71.4,21.888888888888893,2010-06-08,2010-06
5596,South/Central America & Carribean,Brazil,,Brasilia,6,9,2010,70.1,21.166666666666664,2010-06-09,2010-06
5597,South/Central America & Carribean,Brazil,,Brasilia,6,10,2010,69.0,20.555555555555557,2010-06-10,2010-06
5598,South/Central America & Carribean,Brazil,,Brasilia,6,11,2010,66.9,19.388888888888893,2010-06-11,2010-06
5599,South/Central America & Carribean,Brazil,,Brasilia,6,12,2010,67.5,19.72222222222222,2010-06-12,2010-06
5600,South/Central America & Carribean,Brazil,,Brasilia,6,13,2010,67.8,19.88888888888889,2010-06-13,2010-06
5601,South/Central America & Carribean,Brazil,,Brasilia,6,14,2010,66.0,18.88888888888889,2010-06-14,2010-06
5602,South/Central America & Carribean,Brazil,,Brasilia,6,15,2010,64.9,18.277777777777782,2010-06-15,2010-06
5603,South/Central America & Carribean,Brazil,,Brasilia,6,16,2010,65.9,18.833333333333336,2010-06-16,2010-06
5604,South/Central America & Carribean,Brazil,,Brasilia,6,17,2010,66.5,19.166666666666668,2010-06-17,2010-06
5605,South/Central America & Carribean,Brazil,,Brasilia,6,18,2010,67.3,19.61111111111111,2010-06-18,2010-06
5606,South/Central America & Carribean,Brazil,,Brasilia,6,19,2010,66.0,18.88888888888889,2010-06-19,2010-06
5607,South/Central America & Carribean,Brazil,,Brasilia,6,20,2010,67.5,19.72222222222222,2010-06-20,2010-06
5608,South/Central America & Carribean,Brazil,,Brasilia,6,21,2010,67.3,19.61111111111111,2010-06-21,2010-06
5609,South/Central America & Carribean,Brazil,,Brasilia,6,22,2010,68.9,20.500000000000004,2010-06-22,2010-06
5610,South/Central America & Carribean,Brazil,,Brasilia,6,23,2010,68.7,20.38888888888889,2010-06-23,2010-06
5611,South/Central America & Carribean,Brazil,,Brasilia,6,24,2010,69.6,20.888888888888886,2010-06-24,2010-06
5612,South/Central America & Carribean,Brazil,,Brasilia,6,25,2010,68.4,20.222222222222225,2010-06-25,2010-06
5613,South/Central America & Carribean,Brazil,,Brasilia,6,26,2010,67.8,19.88888888888889,2010-06-26,2010-06
5614,South/Central America & Carribean,Brazil,,Brasilia,6,27,2010,66.3,19.055555555555557,2010-06-27,2010-06
5615,South/Central America & Carribean,Brazil,,Brasilia,6,28,2010,66.6,19.222222222222218,2010-06-28,2010-06
5616,South/Central America & Carribean,Brazil,,Brasilia,6,29,2010,66.7,19.27777777777778,2010-06-29,2010-06
5617,South/Central America & Carribean,Brazil,,Brasilia,6,30,2010,68.0,20.0,2010-06-30,2010-06
5618,South/Central America & Carribean,Brazil,,Brasilia,7,1,2010,65.6,18.666666666666664,2010-07-01,2010-07
5619,South/Central America & Carribean,Brazil,,Brasilia,7,2,2010,65.3,18.5,2010-07-02,2010-07
5620,South/Central America & Carribean,Brazil,,Brasilia,7,3,2010,67.8,19.88888888888889,2010-07-03,2010-07
5621,South/Central America & Carribean,Brazil,,Brasilia,7,4,2010,69.0,20.555555555555557,2010-07-04,2010-07
5622,South/Central America & Carribean,Brazil,,Brasilia,7,5,2010,67.1,19.499999999999996,2010-07-05,2010-07
5623,South/Central America & Carribean,Brazil,,Brasilia,7,6,2010,67.7,19.833333333333332,2010-07-06,2010-07
5624,South/Central America & Carribean,Brazil,,Brasilia,7,7,2010,66.3,19.055555555555557,2010-07-07,2010-07
5625,South/Central America & Carribean,Brazil,,Brasilia,7,8,2010,66.9,19.388888888888893,2010-07-08,2010-07
5626,South/Central America & Carribean,Brazil,,Brasilia,7,9,2010,67.4,19.66666666666667,2010-07-09,2010-07
5627,South/Central America & Carribean,Brazil,,Brasilia,7,10,2010,68.8,20.444444444444443,2010-07-10,2010-07
5628,South/Central America & Carribean,Brazil,,Brasilia,7,11,2010,68.5,20.27777777777778,2010-07-11,2010-07
5629,South/Central America & Carribean,Brazil,,Brasilia,7,12,2010,71.3,21.833333333333332,2010-07-12,2010-07
5630,South/Central America & Carribean,Brazil,,Brasilia,7,13,2010,72.3,22.38888888888889,2010-07-13,2010-07
5631,South/Central America & Carribean,Brazil,,Brasilia,7,14,2010,72.5,22.5,2010-07-14,2010-07
5632,South/Central America & Carribean,Brazil,,Brasilia,7,15,2010,71.7,22.055555555555557,2010-07-15,2010-07
5633,South/Central America & Carribean,Brazil,,Brasilia,7,16,2010,70.7,21.5,2010-07-16,2010-07
5634,South/Central America & Carribean,Brazil,,Brasilia,7,17,2010,67.9,19.944444444444446,2010-07-17,2010-07
5635,South/Central America & Carribean,Brazil,,Brasilia,7,18,2010,66.4,19.111111111111114,2010-07-18,2010-07
5636,South/Central America & Carribean,Brazil,,Brasilia,7,19,2010,67.8,19.88888888888889,2010-07-19,2010-07
5637,South/Central America & Carribean,Brazil,,Brasilia,7,20,2010,68.7,20.38888888888889,2010-07-20,2010-07
5638,South/Central America & Carribean,Brazil,,Brasilia,7,21,2010,68.8,20.444444444444443,2010-07-21,2010-07
5639,South/Central America & Carribean,Brazil,,Brasilia,7,22,2010,69.2,20.666666666666668,2010-07-22,2010-07
5640,South/Central America & Carribean,Brazil,,Brasilia,7,23,2010,68.1,20.055555555555554,2010-07-23,2010-07
5641,South/Central America & Carribean,Brazil,,Brasilia,7,24,2010,67.8,19.88888888888889,2010-07-24,2010-07
5642,South/Central America & Carribean,Brazil,,Brasilia,7,25,2010,66.8,19.333333333333332,2010-07-25,2010-07
5643,South/Central America & Carribean,Brazil,,Brasilia,7,26,2010,66.6,19.222222222222218,2010-07-26,2010-07
5644,South/Central America & Carribean,Brazil,,Brasilia,7,27,2010,67.2,19.555555555555557,2010-07-27,2010-07
5645,South/Central America & Carribean,Brazil,,Brasilia,7,28,2010,67.8,19.88888888888889,2010-07-28,2010-07
5646,South/Central America & Carribean,Brazil,,Brasilia,7,29,2010,68.1,20.055555555555554,2010-07-29,2010-07
5647,South/Central America & Carribean,Brazil,,Brasilia,7,30,2010,68.7,20.38888888888889,2010-07-30,2010-07
5648,South/Central America & Carribean,Brazil,,Brasilia,7,31,2010,67.6,19.777777777777775,2010-07-31,2010-07
5649,South/Central America & Carribean,Brazil,,Brasilia,8,1,2010,68.4,20.222222222222225,2010-08-01,2010-08
5650,South/Central America & Carribean,Brazil,,Brasilia,8,2,2010,67.5,19.72222222222222,2010-08-02,2010-08
5651,South/Central America & Carribean,Brazil,,Brasilia,8,3,2010,67.3,19.61111111111111,2010-08-03,2010-08
5652,South/Central America & Carribean,Brazil,,Brasilia,8,4,2010,66.1,18.944444444444443,2010-08-04,2010-08
5653,South/Central America & Carribean,Brazil,,Brasilia,8,5,2010,68.2,20.11111111111111,2010-08-05,2010-08
5654,South/Central America & Carribean,Brazil,,Brasilia,8,6,2010,69.8,21.0,2010-08-06,2010-08
5655,South/Central America & Carribean,Brazil,,Brasilia,8,7,2010,69.4,20.777777777777782,2010-08-07,2010-08
5656,South/Central America & Carribean,Brazil,,Brasilia,8,8,2010,70.4,21.333333333333336,2010-08-08,2010-08
5657,South/Central America & Carribean,Brazil,,Brasilia,8,9,2010,71.0,21.666666666666668,2010-08-09,2010-08
5658,South/Central America & Carribean,Brazil,,Brasilia,8,10,2010,70.4,21.333333333333336,2010-08-10,2010-08
5659,South/Central America & Carribean,Brazil,,Brasilia,8,11,2010,69.3,20.72222222222222,2010-08-11,2010-08
5660,South/Central America & Carribean,Brazil,,Brasilia,8,12,2010,68.7,20.38888888888889,2010-08-12,2010-08
5661,South/Central America & Carribean,Brazil,,Brasilia,8,13,2010,67.8,19.88888888888889,2010-08-13,2010-08
5662,South/Central America & Carribean,Brazil,,Brasilia,8,14,2010,69.5,20.833333333333332,2010-08-14,2010-08
5663,South/Central America & Carribean,Brazil,,Brasilia,8,15,2010,71.7,22.055555555555557,2010-08-15,2010-08
5664,South/Central America & Carribean,Brazil,,Brasilia,8,16,2010,70.0,21.11111111111111,2010-08-16,2010-08
5665,South/Central America & Carribean,Brazil,,Brasilia,8,17,2010,68.7,20.38888888888889,2010-08-17,2010-08
5666,South/Central America & Carribean,Brazil,,Brasilia,8,18,2010,67.2,19.555555555555557,2010-08-18,2010-08
5667,South/Central America & Carribean,Brazil,,Brasilia,8,19,2010,62.5,16.944444444444443,2010-08-19,2010-08
5668,South/Central America & Carribean,Brazil,,Brasilia,8,20,2010,64.3,17.944444444444443,2010-08-20,2010-08
5669,South/Central America & Carribean,Brazil,,Brasilia,8,21,2010,66.5,19.166666666666668,2010-08-21,2010-08
5670,South/Central America & Carribean,Brazil,,Brasilia,8,22,2010,68.2,20.11111111111111,2010-08-22,2010-08
5671,South/Central America & Carribean,Brazil,,Brasilia,8,23,2010,68.8,20.444444444444443,2010-08-23,2010-08
5672,South/Central America & Carribean,Brazil,,Brasilia,8,24,2010,70.1,21.166666666666664,2010-08-24,2010-08
5673,South/Central America & Carribean,Brazil,,Brasilia,8,25,2010,70.1,21.166666666666664,2010-08-25,2010-08
5674,South/Central America & Carribean,Brazil,,Brasilia,8,26,2010,71.6,21.999999999999996,2010-08-26,2010-08
5675,South/Central America & Carribean,Brazil,,Brasilia,8,27,2010,73.7,23.166666666666668,2010-08-27,2010-08
5676,South/Central America & Carribean,Brazil,,Brasilia,8,28,2010,75.9,24.388888888888893,2010-08-28,2010-08
5677,South/Central America & Carribean,Brazil,,Brasilia,8,29,2010,76.7,24.833333333333332,2010-08-29,2010-08
5678,South/Central America & Carribean,Brazil,,Brasilia,8,30,2010,74.9,23.833333333333336,2010-08-30,2010-08
5679,South/Central America & Carribean,Brazil,,Brasilia,8,31,2010,72.0,22.22222222222222,2010-08-31,2010-08
5680,South/Central America & Carribean,Brazil,,Brasilia,9,1,2010,71.4,21.888888888888893,2010-09-01,2010-09
5681,South/Central America & Carribean,Brazil,,Brasilia,9,2,2010,71.3,21.833333333333332,2010-09-02,2010-09
5682,South/Central America & Carribean,Brazil,,Brasilia,9,3,2010,72.4,22.444444444444446,2010-09-03,2010-09
5683,South/Central America & Carribean,Brazil,,Brasilia,9,4,2010,72.0,22.22222222222222,2010-09-04,2010-09
5684,South/Central America & Carribean,Brazil,,Brasilia,9,5,2010,74.2,23.444444444444443,2010-09-05,2010-09
5685,South/Central America & Carribean,Brazil,,Brasilia,9,6,2010,75.3,24.055555555555557,2010-09-06,2010-09
5686,South/Central America & Carribean,Brazil,,Brasilia,9,7,2010,73.9,23.277777777777782,2010-09-07,2010-09
5687,South/Central America & Carribean,Brazil,,Brasilia,9,8,2010,73.1,22.83333333333333,2010-09-08,2010-09
5688,South/Central America & Carribean,Brazil,,Brasilia,9,9,2010,74.7,23.72222222222222,2010-09-09,2010-09
5689,South/Central America & Carribean,Brazil,,Brasilia,9,10,2010,74.7,23.72222222222222,2010-09-10,2010-09
5690,South/Central America & Carribean,Brazil,,Brasilia,9,11,2010,72.6,22.555555555555554,2010-09-11,2010-09
5691,South/Central America & Carribean,Brazil,,Brasilia,9,12,2010,69.6,20.888888888888886,2010-09-12,2010-09
5692,South/Central America & Carribean,Brazil,,Brasilia,9,13,2010,71.8,22.11111111111111,2010-09-13,2010-09
5693,South/Central America & Carribean,Brazil,,Brasilia,9,14,2010,73.7,23.166666666666668,2010-09-14,2010-09
5694,South/Central America & Carribean,Brazil,,Brasilia,9,15,2010,76.3,24.61111111111111,2010-09-15,2010-09
5695,South/Central America & Carribean,Brazil,,Brasilia,9,16,2010,76.2,24.555555555555557,2010-09-16,2010-09
5696,South/Central America & Carribean,Brazil,,Brasilia,9,17,2010,76.3,24.61111111111111,2010-09-17,2010-09
5697,South/Central America & Carribean,Brazil,,Brasilia,9,18,2010,76.7,24.833333333333332,2010-09-18,2010-09
5698,South/Central America & Carribean,Brazil,,Brasilia,9,19,2010,75.2,24.0,2010-09-19,2010-09
5699,South/Central America & Carribean,Brazil,,Brasilia,9,20,2010,74.4,23.555555555555557,2010-09-20,2010-09
5700,South/Central America & Carribean,Brazil,,Brasilia,9,21,2010,74.1,23.388888888888886,2010-09-21,2010-09
5701,South/Central America & Carribean,Brazil,,Brasilia,9,22,2010,75.1,23.944444444444443,2010-09-22,2010-09
5702,South/Central America & Carribean,Brazil,,Brasilia,9,23,2010,76.8,24.88888888888889,2010-09-23,2010-09
5703,South/Central America & Carribean,Brazil,,Brasilia,9,24,2010,78.9,26.055555555555557,2010-09-24,2010-09
5704,South/Central America & Carribean,Brazil,,Brasilia,9,25,2010,78.7,25.944444444444443,2010-09-25,2010-09
5705,South/Central America & Carribean,Brazil,,Brasilia,9,26,2010,78.7,25.944444444444443,2010-09-26,2010-09
5706,South/Central America & Carribean,Brazil,,Brasilia,9,27,2010,79.2,26.22222222222222,2010-09-27,2010-09
5707,South/Central America & Carribean,Brazil,,Brasilia,9,28,2010,77.3,25.166666666666668,2010-09-28,2010-09
5708,South/Central America & Carribean,Brazil,,Brasilia,9,29,2010,75.4,24.111111111111114,2010-09-29,2010-09
5709,South/Central America & Carribean,Brazil,,Brasilia,9,30,2010,75.4,24.111111111111114,2010-09-30,2010-09
5710,South/Central America & Carribean,Brazil,,Brasilia,10,1,2010,78.2,25.666666666666668,2010-10-01,2010-10
5711,South/Central America & Carribean,Brazil,,Brasilia,10,2,2010,70.9,21.611111111111114,2010-10-02,2010-10
5712,South/Central America & Carribean,Brazil,,Brasilia,10,3,2010,74.9,23.833333333333336,2010-10-03,2010-10
5713,South/Central America & Carribean,Brazil,,Brasilia,10,4,2010,79.1,26.166666666666664,2010-10-04,2010-10
5714,South/Central America & Carribean,Brazil,,Brasilia,10,5,2010,78.5,25.833333333333332,2010-10-05,2010-10
5715,South/Central America & Carribean,Brazil,,Brasilia,10,6,2010,80.9,27.16666666666667,2010-10-06,2010-10
5716,South/Central America & Carribean,Brazil,,Brasilia,10,7,2010,76.2,24.555555555555557,2010-10-07,2010-10
5717,South/Central America & Carribean,Brazil,,Brasilia,10,8,2010,79.1,26.166666666666664,2010-10-08,2010-10
